long,lat,suitability,species
37.25,-21.75,0.3499999940395355,silky shark
37.75,-21.75,0.27000001072883606,silky shark
38.25,-21.75,0.25999999046325684,silky shark
38.75,-21.75,0.41999998688697815,silky shark
39.25,-21.75,1,silky shark
39.75,-21.75,1,silky shark
40.25,-21.75,0.5699999928474426,silky shark
40.75,-21.75,0.3100000023841858,silky shark
41.25,-21.75,0.3100000023841858,silky shark
41.75,-21.75,0.3499999940395355,silky shark
42.25,-21.75,0.4099999964237213,silky shark
42.75,-21.75,0.7699999809265137,silky shark
43.25,-21.75,0.9800000190734864,silky shark
43.75,-21.75,1,silky shark
48.25,-21.75,1,silky shark
48.75,-21.75,0.9300000071525574,silky shark
49.25,-21.75,0.2800000011920929,silky shark
53.25,-21.75,0.25,silky shark
53.75,-21.75,0.07999999821186066,silky shark
35.25,-22.25,1,silky shark
35.75,-22.25,1,silky shark
36.25,-22.25,0.9399999976158142,silky shark
36.75,-22.25,0.6299999952316284,silky shark
37.25,-22.25,0.3100000023841858,silky shark
37.75,-22.25,0.23999999463558197,silky shark
38.25,-22.25,0.23999999463558197,silky shark
38.75,-22.25,0.2300000041723251,silky shark
39.25,-22.25,0.6000000238418579,silky shark
39.75,-22.25,0.6200000047683716,silky shark
40.25,-22.25,1,silky shark
40.75,-22.25,0.6100000143051147,silky shark
41.25,-22.25,0.30000001192092896,silky shark
41.75,-22.25,0.33000001311302185,silky shark
42.25,-22.25,0.38999998569488525,silky shark
42.75,-22.25,0.8299999833106995,silky shark
43.25,-22.25,1,silky shark
47.75,-22.25,1,silky shark
48.25,-22.25,1,silky shark
48.75,-22.25,0.75,silky shark
49.25,-22.25,0.1599999964237213,silky shark
35.75,-22.75,1,silky shark
36.25,-22.75,0.949999988079071,silky shark
36.75,-22.75,0.6100000143051147,silky shark
37.25,-22.75,0.3499999940395355,silky shark
37.75,-22.75,0.23999999463558197,silky shark
38.25,-22.75,0.25999999046325684,silky shark
38.75,-22.75,0.2800000011920929,silky shark
39.25,-22.75,0.2800000011920929,silky shark
39.75,-22.75,0.3199999928474426,silky shark
40.25,-22.75,0.27000001072883606,silky shark
40.75,-22.75,0.30000001192092896,silky shark
41.25,-22.75,0.25,silky shark
41.75,-22.75,0.3199999928474426,silky shark
42.25,-22.75,0.3499999940395355,silky shark
42.75,-22.75,0.800000011920929,silky shark
43.25,-22.75,1,silky shark
43.75,-22.75,1,silky shark
47.75,-22.75,1,silky shark
48.25,-22.75,1,silky shark
48.75,-22.75,0.3400000035762787,silky shark
49.25,-22.75,0.12999999523162842,silky shark
49.75,-22.75,0.00999999977648258,silky shark
51.25,-22.75,0.00999999977648258,silky shark
51.75,-22.75,0.07000000029802322,silky shark
35.25,-23.25,1,silky shark
35.75,-23.25,1,silky shark
36.25,-23.25,0.9399999976158142,silky shark
36.75,-23.25,0.5400000214576721,silky shark
37.25,-23.25,0.38999998569488525,silky shark
37.75,-23.25,0.30000001192092896,silky shark
38.25,-23.25,0.3400000035762787,silky shark
38.75,-23.25,0.3100000023841858,silky shark
39.25,-23.25,0.28999999165534973,silky shark
39.75,-23.25,0.4699999988079071,silky shark
40.25,-23.25,0.27000001072883606,silky shark
40.75,-23.25,0.25999999046325684,silky shark
41.25,-23.25,0.25,silky shark
41.75,-23.25,0.25999999046325684,silky shark
42.25,-23.25,0.2800000011920929,silky shark
42.75,-23.25,0.5199999809265137,silky shark
43.25,-23.25,1,silky shark
43.75,-23.25,1,silky shark
47.75,-23.25,1,silky shark
48.25,-23.25,0.9900000095367432,silky shark
48.75,-23.25,0.25,silky shark
49.25,-23.25,0.119999997317791,silky shark
49.75,-23.25,0.12999999523162842,silky shark
50.75,-23.25,0.03999999910593033,silky shark
51.25,-23.25,0.05999999865889549,silky shark
51.75,-23.25,0.00999999977648258,silky shark
52.25,-23.25,0.00999999977648258,silky shark
35.25,-23.75,1,silky shark
35.75,-23.75,1,silky shark
36.25,-23.75,0.9300000071525574,silky shark
36.75,-23.75,0.550000011920929,silky shark
37.25,-23.75,0.4000000059604645,silky shark
37.75,-23.75,0.5899999737739563,silky shark
38.25,-23.75,0.4300000071525574,silky shark
38.75,-23.75,0.28999999165534973,silky shark
39.25,-23.75,0.27000001072883606,silky shark
39.75,-23.75,0.2300000041723251,silky shark
40.25,-23.75,0.2800000011920929,silky shark
40.75,-23.75,0.23999999463558197,silky shark
41.25,-23.75,0.2199999988079071,silky shark
41.75,-23.75,0.20999999344348907,silky shark
42.25,-23.75,0.2199999988079071,silky shark
42.75,-23.75,0.2800000011920929,silky shark
43.25,-23.75,0.9300000071525574,silky shark
43.75,-23.75,1,silky shark
47.75,-23.75,1,silky shark
48.25,-23.75,0.8199999928474426,silky shark
48.75,-23.75,0.1899999976158142,silky shark
49.25,-23.75,0.17000000178813934,silky shark
49.75,-23.75,0.20000000298023224,silky shark
50.25,-23.75,0.3199999928474426,silky shark
50.75,-23.75,0.1599999964237213,silky shark
35.25,-24.25,1,silky shark
35.75,-24.25,1,silky shark
36.25,-24.25,0.8500000238418579,silky shark
36.75,-24.25,0.5600000023841858,silky shark
37.25,-24.25,0.4000000059604645,silky shark
37.75,-24.25,0.27000001072883606,silky shark
38.25,-24.25,0.27000001072883606,silky shark
38.75,-24.25,0.2800000011920929,silky shark
39.25,-24.25,0.2300000041723251,silky shark
39.75,-24.25,0.20999999344348907,silky shark
40.25,-24.25,0.20000000298023224,silky shark
40.75,-24.25,0.18000000715255737,silky shark
41.25,-24.25,0.15000000596046448,silky shark
41.75,-24.25,0.14000000059604645,silky shark
42.25,-24.25,0.17000000178813934,silky shark
42.75,-24.25,0.1899999976158142,silky shark
43.25,-24.25,0.36000001430511475,silky shark
43.75,-24.25,1,silky shark
47.25,-24.25,1,silky shark
47.75,-24.25,1,silky shark
48.25,-24.25,0.5799999833106995,silky shark
48.75,-24.25,0.07000000029802322,silky shark
49.25,-24.25,0.07999999821186066,silky shark
49.75,-24.25,0.02999999932944774,silky shark
50.25,-24.25,0.10000000149011612,silky shark
34.25,-24.75,1,silky shark
34.75,-24.75,1,silky shark
35.25,-24.75,1,silky shark
35.75,-24.75,1,silky shark
36.25,-24.75,0.7300000190734863,silky shark
36.75,-24.75,0.6499999761581421,silky shark
37.25,-24.75,0.30000001192092896,silky shark
37.75,-24.75,0.28999999165534973,silky shark
38.25,-24.75,0.2300000041723251,silky shark
38.75,-24.75,0.20000000298023224,silky shark
39.25,-24.75,0.17000000178813934,silky shark
39.75,-24.75,0.1599999964237213,silky shark
40.25,-24.75,0.17000000178813934,silky shark
40.75,-24.75,0.1599999964237213,silky shark
41.25,-24.75,0.14000000059604645,silky shark
41.75,-24.75,0.10000000149011612,silky shark
42.25,-24.75,0.12999999523162842,silky shark
42.75,-24.75,0.119999997317791,silky shark
43.25,-24.75,0.30000001192092896,silky shark
43.75,-24.75,1,silky shark
44.25,-24.75,1,silky shark
47.25,-24.75,1,silky shark
47.75,-24.75,1,silky shark
48.25,-24.75,0.15000000596046448,silky shark
32.75,-25.25,1,silky shark
33.25,-25.25,1,silky shark
33.75,-25.25,1,silky shark
34.25,-25.25,1,silky shark
34.75,-25.25,1,silky shark
35.25,-25.25,1,silky shark
35.75,-25.25,0.9200000166893004,silky shark
36.25,-25.25,0.6800000071525574,silky shark
36.75,-25.25,0.6100000143051147,silky shark
37.25,-25.25,0.5,silky shark
37.75,-25.25,0.25,silky shark
38.25,-25.25,0.2300000041723251,silky shark
38.75,-25.25,0.14000000059604645,silky shark
39.25,-25.25,0.12999999523162842,silky shark
39.75,-25.25,0.09000000357627869,silky shark
40.25,-25.25,0.03999999910593033,silky shark
40.75,-25.25,0.03999999910593033,silky shark
41.25,-25.25,0.01999999955296516,silky shark
41.75,-25.25,0.00999999977648258,silky shark
42.25,-25.25,0.09000000357627869,silky shark
42.75,-25.25,0.05999999865889549,silky shark
43.25,-25.25,0.1599999964237213,silky shark
43.75,-25.25,0.9300000071525574,silky shark
44.25,-25.25,1,silky shark
44.75,-25.25,1,silky shark
45.25,-25.25,1,silky shark
45.75,-25.25,1,silky shark
46.25,-25.25,1,silky shark
46.75,-25.25,1,silky shark
47.25,-25.25,1,silky shark
47.75,-25.25,0.8100000023841858,silky shark
48.25,-25.25,0.05999999865889549,silky shark
32.75,-25.75,0.9700000286102296,silky shark
33.25,-25.75,1,silky shark
33.75,-25.75,1,silky shark
34.25,-25.75,1,silky shark
34.75,-25.75,1,silky shark
35.25,-25.75,1,silky shark
35.75,-25.75,0.8299999833106995,silky shark
36.25,-25.75,0.699999988079071,silky shark
36.75,-25.75,0.5899999737739563,silky shark
37.25,-25.75,0.5799999833106995,silky shark
37.75,-25.75,0.4099999964237213,silky shark
38.25,-25.75,0.119999997317791,silky shark
38.75,-25.75,0.07999999821186066,silky shark
39.25,-25.75,0.02999999932944774,silky shark
39.75,-25.75,0.01999999955296516,silky shark
43.25,-25.75,0.10000000149011612,silky shark
43.75,-25.75,0.44999998807907104,silky shark
44.25,-25.75,1,silky shark
44.75,-25.75,1,silky shark
45.25,-25.75,1,silky shark
45.75,-25.75,1,silky shark
46.25,-25.75,1,silky shark
46.75,-25.75,1,silky shark
47.25,-25.75,0.8899999856948853,silky shark
47.75,-25.75,0.699999988079071,silky shark
32.75,-26.25,0.8600000143051147,silky shark
33.25,-26.25,1,silky shark
33.75,-26.25,0.9900000095367432,silky shark
34.25,-26.25,1,silky shark
34.75,-26.25,0.949999988079071,silky shark
35.25,-26.25,0.9100000262260436,silky shark
35.75,-26.25,0.7900000214576721,silky shark
36.25,-26.25,0.6600000262260437,silky shark
36.75,-26.25,0.6100000143051147,silky shark
37.25,-26.25,0.5799999833106995,silky shark
37.75,-26.25,0.20000000298023224,silky shark
38.25,-26.25,0.05999999865889549,silky shark
38.75,-26.25,0.00999999977648258,silky shark
43.25,-26.25,0.15000000596046448,silky shark
43.75,-26.25,0.3199999928474426,silky shark
44.25,-26.25,0.6499999761581421,silky shark
44.75,-26.25,1,silky shark
45.25,-26.25,0.9900000095367432,silky shark
45.75,-26.25,0.9900000095367432,silky shark
46.25,-26.25,0.800000011920929,silky shark
46.75,-26.25,0.6200000047683716,silky shark
47.25,-26.25,0.5699999928474426,silky shark
47.75,-26.25,0.41999998688697815,silky shark
48.25,-26.25,0.10999999940395357,silky shark
32.75,-26.75,1,silky shark
33.25,-26.75,1,silky shark
33.75,-26.75,0.959999978542328,silky shark
34.25,-26.75,0.9200000166893004,silky shark
34.75,-26.75,0.8700000047683716,silky shark
35.25,-26.75,0.8199999928474426,silky shark
35.75,-26.75,0.7099999785423279,silky shark
36.25,-26.75,0.6700000166893005,silky shark
36.75,-26.75,0.6700000166893005,silky shark
37.25,-26.75,0.47999998927116394,silky shark
42.75,-26.75,0.02999999932944774,silky shark
43.25,-26.75,0.15000000596046448,silky shark
43.75,-26.75,0.23999999463558197,silky shark
44.25,-26.75,0.4300000071525574,silky shark
44.75,-26.75,0.7900000214576721,silky shark
45.25,-26.75,0.7900000214576721,silky shark
45.75,-26.75,0.8399999737739563,silky shark
46.25,-26.75,0.7900000214576721,silky shark
46.75,-26.75,0.699999988079071,silky shark
47.25,-26.75,0.6000000238418579,silky shark
47.75,-26.75,0.5099999904632568,silky shark
48.25,-26.75,0.12999999523162842,silky shark
32.75,-27.25,0.9900000095367432,silky shark
33.25,-27.25,0.949999988079071,silky shark
33.75,-27.25,0.8500000238418579,silky shark
34.25,-27.25,0.7799999713897705,silky shark
34.75,-27.25,0.7300000190734863,silky shark
35.25,-27.25,0.7300000190734863,silky shark
35.75,-27.25,0.7200000286102295,silky shark
36.25,-27.25,0.6399999856948853,silky shark
36.75,-27.25,0.6399999856948853,silky shark
37.25,-27.25,0.47999998927116394,silky shark
43.75,-27.25,0.07000000029802322,silky shark
44.25,-27.25,0.699999988079071,silky shark
44.75,-27.25,0.7400000095367432,silky shark
45.25,-27.25,0.7799999713897705,silky shark
45.75,-27.25,0.7900000214576721,silky shark
46.25,-27.25,0.9300000071525574,silky shark
46.75,-27.25,0.8299999833106995,silky shark
47.25,-27.25,0.6800000071525574,silky shark
47.75,-27.25,0.6399999856948853,silky shark
48.25,-27.25,0.5,silky shark
48.75,-27.25,0.3100000023841858,silky shark
32.75,-27.75,0.9900000095367432,silky shark
33.25,-27.75,0.8299999833106995,silky shark
33.75,-27.75,0.75,silky shark
34.25,-27.75,0.7400000095367432,silky shark
34.75,-27.75,0.699999988079071,silky shark
35.25,-27.75,0.6800000071525574,silky shark
35.75,-27.75,0.6800000071525574,silky shark
36.25,-27.75,0.6600000262260437,silky shark
36.75,-27.75,0.6600000262260437,silky shark
37.25,-27.75,0.5,silky shark
43.75,-27.75,0.05000000074505806,silky shark
44.25,-27.75,0.6000000238418579,silky shark
44.75,-27.75,0.6499999761581421,silky shark
45.25,-27.75,0.6499999761581421,silky shark
45.75,-27.75,0.6800000071525574,silky shark
46.25,-27.75,0.8700000047683716,silky shark
46.75,-27.75,0.75,silky shark
47.25,-27.75,0.699999988079071,silky shark
47.75,-27.75,0.6100000143051147,silky shark
48.25,-27.75,0.5099999904632568,silky shark
48.75,-27.75,0.4399999976158142,silky shark
49.25,-27.75,0.3199999928474426,silky shark
32.25,-28.25,0.9700000286102296,silky shark
32.75,-28.25,0.9700000286102296,silky shark
33.25,-28.25,0.699999988079071,silky shark
33.75,-28.25,0.6600000262260437,silky shark
34.25,-28.25,0.6600000262260437,silky shark
34.75,-28.25,0.6399999856948853,silky shark
35.25,-28.25,0.5799999833106995,silky shark
35.75,-28.25,0.6000000238418579,silky shark
36.25,-28.25,0.6200000047683716,silky shark
36.75,-28.25,0.5699999928474426,silky shark
37.25,-28.25,0.38999998569488525,silky shark
43.25,-28.25,0.00999999977648258,silky shark
43.75,-28.25,0.1599999964237213,silky shark
44.25,-28.25,0.6000000238418579,silky shark
44.75,-28.25,0.5600000023841858,silky shark
45.25,-28.25,0.6899999976158142,silky shark
45.75,-28.25,0.6000000238418579,silky shark
46.25,-28.25,0.5699999928474426,silky shark
46.75,-28.25,0.4699999988079071,silky shark
47.25,-28.25,0.38999998569488525,silky shark
47.75,-28.25,0.4300000071525574,silky shark
48.25,-28.25,0.5699999928474426,silky shark
48.75,-28.25,0.5699999928474426,silky shark
49.25,-28.25,0.3700000047683716,silky shark
49.75,-28.25,0.07999999821186066,silky shark
31.75,-28.75,0.949999988079071,silky shark
32.25,-28.75,0.9700000286102296,silky shark
32.75,-28.75,0.9700000286102296,silky shark
33.25,-28.75,0.6399999856948853,silky shark
33.75,-28.75,0.6499999761581421,silky shark
34.25,-28.75,0.6299999952316284,silky shark
34.75,-28.75,0.5699999928474426,silky shark
35.25,-28.75,0.5299999713897705,silky shark
35.75,-28.75,0.5600000023841858,silky shark
36.25,-28.75,0.5699999928474426,silky shark
36.75,-28.75,0.4600000083446502,silky shark
37.25,-28.75,0.07999999821186066,silky shark
43.25,-28.75,0.07000000029802322,silky shark
43.75,-28.75,0.4399999976158142,silky shark
44.25,-28.75,0.4900000095367432,silky shark
44.75,-28.75,0.7599999904632568,silky shark
45.25,-28.75,0.4300000071525574,silky shark
45.75,-28.75,0.4600000083446502,silky shark
46.25,-28.75,0.4600000083446502,silky shark
46.75,-28.75,0.30000001192092896,silky shark
47.25,-28.75,0.28999999165534973,silky shark
47.75,-28.75,0.3499999940395355,silky shark
48.25,-28.75,0.4000000059604645,silky shark
48.75,-28.75,0.44999998807907104,silky shark
49.25,-28.75,0.3100000023841858,silky shark
49.75,-28.75,0.10999999940395357,silky shark
31.25,-29.25,0.9300000071525574,silky shark
31.75,-29.25,0.8899999856948853,silky shark
32.25,-29.25,0.8399999737739563,silky shark
32.75,-29.25,0.699999988079071,silky shark
33.25,-29.25,0.5699999928474426,silky shark
33.75,-29.25,0.5600000023841858,silky shark
34.25,-29.25,0.5400000214576721,silky shark
34.75,-29.25,0.47999998927116394,silky shark
35.25,-29.25,0.5400000214576721,silky shark
35.75,-29.25,0.550000011920929,silky shark
36.25,-29.25,0.5699999928474426,silky shark
36.75,-29.25,0.3400000035762787,silky shark
42.75,-29.25,0.05999999865889549,silky shark
43.25,-29.25,0.3799999952316284,silky shark
43.75,-29.25,0.4099999964237213,silky shark
44.25,-29.25,0.550000011920929,silky shark
44.75,-29.25,0.5699999928474426,silky shark
45.25,-29.25,0.4099999964237213,silky shark
45.75,-29.25,0.5699999928474426,silky shark
46.25,-29.25,0.5299999713897705,silky shark
46.75,-29.25,0.36000001430511475,silky shark
47.25,-29.25,0.2800000011920929,silky shark
47.75,-29.25,0.28999999165534973,silky shark
48.25,-29.25,0.3499999940395355,silky shark
48.75,-29.25,0.33000001311302185,silky shark
49.25,-29.25,0.2300000041723251,silky shark
49.75,-29.25,0.07000000029802322,silky shark
52.75,-29.25,0.02999999932944774,silky shark
30.75,-29.75,0.8700000047683716,silky shark
31.25,-29.75,0.9300000071525574,silky shark
31.75,-29.75,0.8899999856948853,silky shark
32.25,-29.75,0.8899999856948853,silky shark
32.75,-29.75,0.6700000166893005,silky shark
33.25,-29.75,0.550000011920929,silky shark
33.75,-29.75,0.4399999976158142,silky shark
34.25,-29.75,0.4099999964237213,silky shark
34.75,-29.75,0.41999998688697815,silky shark
35.25,-29.75,0.550000011920929,silky shark
35.75,-29.75,0.5899999737739563,silky shark
36.25,-29.75,0.5899999737739563,silky shark
36.75,-29.75,0.4300000071525574,silky shark
37.25,-29.75,0.00999999977648258,silky shark
42.75,-29.75,0.12999999523162842,silky shark
43.25,-29.75,0.20000000298023224,silky shark
43.75,-29.75,0.3700000047683716,silky shark
44.25,-29.75,0.4600000083446502,silky shark
44.75,-29.75,0.44999998807907104,silky shark
45.25,-29.75,0.4099999964237213,silky shark
45.75,-29.75,0.699999988079071,silky shark
46.25,-29.75,0.7099999785423279,silky shark
46.75,-29.75,0.47999998927116394,silky shark
47.25,-29.75,0.33000001311302185,silky shark
47.75,-29.75,0.25999999046325684,silky shark
48.25,-29.75,0.2199999988079071,silky shark
48.75,-29.75,0.1599999964237213,silky shark
49.75,-29.75,0.07999999821186066,silky shark
50.75,-29.75,0.14000000059604645,silky shark
51.25,-29.75,0.10999999940395357,silky shark
53.75,-29.75,0.02999999932944774,silky shark
43.75,-7.25,0,silky shark
44.25,-7.25,0,silky shark
44.75,-7.25,0,silky shark
45.25,-7.25,0,silky shark
50.75,-7.25,0,silky shark
51.25,-7.25,0,silky shark
44.25,-7.75,0,silky shark
44.75,-7.75,0,silky shark
45.25,-7.75,0,silky shark
48.75,-7.75,0,silky shark
51.25,-7.75,0,silky shark
44.75,-8.25,0,silky shark
45.25,-8.25,0,silky shark
48.25,-8.25,0,silky shark
48.75,-8.25,0,silky shark
49.25,-8.25,0,silky shark
44.75,-8.75,0,silky shark
48.25,-8.75,0,silky shark
48.25,-9.25,0,silky shark
48.25,-9.75,0,silky shark
48.75,-9.75,0,silky shark
53.25,-9.75,0,silky shark
52.75,-10.25,0,silky shark
53.25,-10.25,0,silky shark
53.75,-10.25,0,silky shark
52.25,-10.75,0,silky shark
52.75,-10.75,0,silky shark
53.25,-10.75,0,silky shark
53.75,-10.75,0,silky shark
51.75,-11.25,0,silky shark
52.25,-11.25,0,silky shark
52.75,-11.25,0,silky shark
53.25,-11.25,0,silky shark
53.75,-11.25,0,silky shark
51.75,-11.75,0,silky shark
52.25,-11.75,0,silky shark
52.75,-11.75,0,silky shark
53.25,-11.75,0,silky shark
53.75,-11.75,0,silky shark
51.75,-12.25,0,silky shark
52.25,-12.25,0,silky shark
52.75,-12.25,0,silky shark
53.25,-12.25,0,silky shark
53.75,-12.25,0,silky shark
51.75,-12.75,0,silky shark
52.25,-12.75,0,silky shark
52.75,-12.75,0,silky shark
53.25,-12.75,0,silky shark
53.75,-12.75,0,silky shark
51.75,-13.25,0,silky shark
52.25,-13.25,0,silky shark
51.75,-13.75,0,silky shark
52.25,-13.75,0,silky shark
52.75,-13.75,0,silky shark
52.25,-14.25,0,silky shark
52.75,-14.25,0,silky shark
53.25,-14.25,0,silky shark
52.25,-14.75,0,silky shark
52.75,-14.75,0,silky shark
53.25,-14.75,0,silky shark
53.75,-14.75,0,silky shark
52.25,-15.25,0,silky shark
52.75,-15.25,0,silky shark
53.25,-15.25,0,silky shark
53.75,-15.25,0,silky shark
51.75,-15.75,0,silky shark
52.25,-15.75,0,silky shark
52.75,-15.75,0,silky shark
53.25,-15.75,0,silky shark
53.75,-15.75,0,silky shark
51.75,-16.25,0,silky shark
52.25,-16.25,0,silky shark
52.75,-16.25,0,silky shark
53.25,-16.25,0,silky shark
53.75,-16.25,0,silky shark
51.25,-16.75,0,silky shark
51.75,-16.75,0,silky shark
52.25,-16.75,0,silky shark
52.75,-16.75,0,silky shark
53.25,-16.75,0,silky shark
53.75,-16.75,0,silky shark
51.25,-17.25,0,silky shark
51.75,-17.25,0,silky shark
52.25,-17.25,0,silky shark
52.75,-17.25,0,silky shark
53.25,-17.25,0,silky shark
53.75,-17.25,0,silky shark
51.25,-17.75,0,silky shark
51.75,-17.75,0,silky shark
52.25,-17.75,0,silky shark
52.75,-17.75,0,silky shark
53.25,-17.75,0,silky shark
53.75,-17.75,0,silky shark
50.75,-18.25,0,silky shark
51.25,-18.25,0,silky shark
51.75,-18.25,0,silky shark
52.25,-18.25,0,silky shark
52.75,-18.25,0,silky shark
53.25,-18.25,0,silky shark
53.75,-18.25,0,silky shark
50.75,-18.75,0,silky shark
51.25,-18.75,0,silky shark
51.75,-18.75,0,silky shark
52.25,-18.75,0,silky shark
52.75,-18.75,0,silky shark
53.25,-18.75,0,silky shark
53.75,-18.75,0,silky shark
50.75,-19.25,0,silky shark
51.25,-19.25,0,silky shark
51.75,-19.25,0,silky shark
52.25,-19.25,0,silky shark
52.75,-19.25,0,silky shark
53.25,-19.25,0,silky shark
53.75,-19.25,0,silky shark
50.25,-19.75,0,silky shark
50.75,-19.75,0,silky shark
51.25,-19.75,0,silky shark
51.75,-19.75,0,silky shark
52.25,-19.75,0,silky shark
52.75,-19.75,0,silky shark
53.25,-19.75,0,silky shark
50.25,-20.25,0,silky shark
50.75,-20.25,0,silky shark
51.25,-20.25,0,silky shark
51.75,-20.25,0,silky shark
52.25,-20.25,0,silky shark
52.75,-20.25,0,silky shark
53.25,-20.25,0,silky shark
53.75,-20.25,0,silky shark
50.25,-20.75,0,silky shark
50.75,-20.75,0,silky shark
51.25,-20.75,0,silky shark
51.75,-20.75,0,silky shark
52.25,-20.75,0,silky shark
52.75,-20.75,0,silky shark
53.25,-20.75,0,silky shark
50.25,-21.25,0,silky shark
50.75,-21.25,0,silky shark
51.25,-21.25,0,silky shark
51.75,-21.25,0,silky shark
52.25,-21.25,0,silky shark
52.75,-21.25,0,silky shark
49.75,-21.75,0,silky shark
50.25,-21.75,0,silky shark
50.75,-21.75,0,silky shark
51.25,-21.75,0,silky shark
51.75,-21.75,0,silky shark
52.25,-21.75,0,silky shark
52.75,-21.75,0,silky shark
49.75,-22.25,0,silky shark
50.25,-22.25,0,silky shark
50.75,-22.25,0,silky shark
51.25,-22.25,0,silky shark
51.75,-22.25,0,silky shark
52.25,-22.25,0,silky shark
52.75,-22.25,0,silky shark
53.25,-22.25,0,silky shark
53.75,-22.25,0,silky shark
50.25,-22.75,0,silky shark
50.75,-22.75,0,silky shark
52.25,-22.75,0,silky shark
52.75,-22.75,0,silky shark
53.25,-22.75,0,silky shark
53.75,-22.75,0,silky shark
50.25,-23.25,0,silky shark
52.75,-23.25,0,silky shark
53.25,-23.25,0,silky shark
53.75,-23.25,0,silky shark
51.25,-23.75,0,silky shark
51.75,-23.75,0,silky shark
52.25,-23.75,0,silky shark
52.75,-23.75,0,silky shark
53.25,-23.75,0,silky shark
53.75,-23.75,0,silky shark
50.75,-24.25,0,silky shark
51.25,-24.25,0,silky shark
51.75,-24.25,0,silky shark
52.25,-24.25,0,silky shark
52.75,-24.25,0,silky shark
53.25,-24.25,0,silky shark
53.75,-24.25,0,silky shark
48.75,-24.75,0,silky shark
49.25,-24.75,0,silky shark
49.75,-24.75,0,silky shark
50.25,-24.75,0,silky shark
50.75,-24.75,0,silky shark
51.25,-24.75,0,silky shark
51.75,-24.75,0,silky shark
52.25,-24.75,0,silky shark
52.75,-24.75,0,silky shark
53.25,-24.75,0,silky shark
53.75,-24.75,0,silky shark
48.75,-25.25,0,silky shark
49.25,-25.25,0,silky shark
49.75,-25.25,0,silky shark
50.25,-25.25,0,silky shark
50.75,-25.25,0,silky shark
51.25,-25.25,0,silky shark
51.75,-25.25,0,silky shark
52.25,-25.25,0,silky shark
52.75,-25.25,0,silky shark
53.25,-25.25,0,silky shark
53.75,-25.25,0,silky shark
40.25,-25.75,0,silky shark
40.75,-25.75,0,silky shark
41.25,-25.75,0,silky shark
41.75,-25.75,0,silky shark
42.25,-25.75,0,silky shark
42.75,-25.75,0,silky shark
48.25,-25.75,0,silky shark
48.75,-25.75,0,silky shark
49.25,-25.75,0,silky shark
49.75,-25.75,0,silky shark
50.25,-25.75,0,silky shark
50.75,-25.75,0,silky shark
51.25,-25.75,0,silky shark
51.75,-25.75,0,silky shark
52.25,-25.75,0,silky shark
52.75,-25.75,0,silky shark
53.25,-25.75,0,silky shark
53.75,-25.75,0,silky shark
39.25,-26.25,0,silky shark
39.75,-26.25,0,silky shark
40.25,-26.25,0,silky shark
40.75,-26.25,0,silky shark
41.25,-26.25,0,silky shark
41.75,-26.25,0,silky shark
42.25,-26.25,0,silky shark
42.75,-26.25,0,silky shark
48.75,-26.25,0,silky shark
49.25,-26.25,0,silky shark
49.75,-26.25,0,silky shark
50.25,-26.25,0,silky shark
50.75,-26.25,0,silky shark
51.25,-26.25,0,silky shark
51.75,-26.25,0,silky shark
52.25,-26.25,0,silky shark
52.75,-26.25,0,silky shark
53.25,-26.25,0,silky shark
53.75,-26.25,0,silky shark
37.75,-26.75,0,silky shark
38.25,-26.75,0,silky shark
38.75,-26.75,0,silky shark
39.25,-26.75,0,silky shark
39.75,-26.75,0,silky shark
40.25,-26.75,0,silky shark
40.75,-26.75,0,silky shark
41.25,-26.75,0,silky shark
41.75,-26.75,0,silky shark
42.25,-26.75,0,silky shark
48.75,-26.75,0,silky shark
49.25,-26.75,0,silky shark
49.75,-26.75,0,silky shark
50.25,-26.75,0,silky shark
50.75,-26.75,0,silky shark
51.25,-26.75,0,silky shark
51.75,-26.75,0,silky shark
52.25,-26.75,0,silky shark
52.75,-26.75,0,silky shark
53.25,-26.75,0,silky shark
53.75,-26.75,0,silky shark
37.75,-27.25,0,silky shark
38.25,-27.25,0,silky shark
38.75,-27.25,0,silky shark
39.25,-27.25,0,silky shark
39.75,-27.25,0,silky shark
40.25,-27.25,0,silky shark
40.75,-27.25,0,silky shark
41.25,-27.25,0,silky shark
41.75,-27.25,0,silky shark
42.25,-27.25,0,silky shark
42.75,-27.25,0,silky shark
43.25,-27.25,0,silky shark
49.25,-27.25,0,silky shark
49.75,-27.25,0,silky shark
50.25,-27.25,0,silky shark
50.75,-27.25,0,silky shark
51.25,-27.25,0,silky shark
51.75,-27.25,0,silky shark
52.25,-27.25,0,silky shark
52.75,-27.25,0,silky shark
53.25,-27.25,0,silky shark
53.75,-27.25,0,silky shark
37.75,-27.75,0,silky shark
38.25,-27.75,0,silky shark
38.75,-27.75,0,silky shark
39.25,-27.75,0,silky shark
39.75,-27.75,0,silky shark
40.25,-27.75,0,silky shark
40.75,-27.75,0,silky shark
41.25,-27.75,0,silky shark
41.75,-27.75,0,silky shark
42.25,-27.75,0,silky shark
42.75,-27.75,0,silky shark
43.25,-27.75,0,silky shark
49.75,-27.75,0,silky shark
50.25,-27.75,0,silky shark
50.75,-27.75,0,silky shark
51.25,-27.75,0,silky shark
51.75,-27.75,0,silky shark
52.25,-27.75,0,silky shark
52.75,-27.75,0,silky shark
